No.,MW,AMW,nBM,RBN,nDB,nN,nO,nF,nCL,nBR,nHM,nX,H%,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nBnz,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr06,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr10,D/Dtr11,D/Dtr12,DBI,CENT,Wap,PHI,MAXDN,MWC07,SRW05,piPC10,X5v,Vindex,Yindex,CIC1,VE1_A,VE3sign_A,J_D,EE_D,VE3sign_D,VE3sign_X,WiA_Dt,EE_Dt,VE3sign_Dt,H_D/Dt,J_D/Dt,VE1_D/Dt,VE3sign_D/Dt,VE3sign_Dz(Z),VE3sign_Dz(v),SM1_Dz(p),SpMax_B(m),VE3sign_B(m),SpMax_B(p),SpMax_B(s),ATS3s,ATSC1m,ATSC1p,ATSC1s,SpMax2_Bh(m),SpMax3_Bh(m),SpMax2_Bh(s),P_VSA_LogP_1,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_MR_3,P_VSA_MR_4,P_VSA_v_4,P_VSA_i_1,P_VSA_i_2,P_VSA_s_1,P_VSA_s_3,P_VSA_s_4,P_VSA_ppp_L,P_VSA_ppp_P,P_VSA_ppp_N,SpMax_EA(dm),SpAD_EA(dm),SpDiam_AEA(dm),Chi1_EA(dm),SM15_EA(ed),SM13_EA(dm),SM05_AEA(dm),SM07_AEA(dm),SM09_AEA(dm),Eig02_EA(dm),nCrs,nCrt,nCconj,nROR,C-005,C-006,C-016,C-025,C-026,H-047,H-051,H-052,H-053,O-060,SdCH2,SssCH2,SdssC,SaasC,SdNH,SsssN,SdsN,SaaN,StN,SaaO,SdS,SddssS,NssssC,NssO,CATS2D_04_DD,CATS2D_05_DD,CATS2D_08_DD,CATS2D_04_DA,CATS2D_02_DL,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_01_AN,CATS2D_02_AL,CATS2D_08_AL,CATS2D_01_LL,CATS2D_03_LL,CATS2D_08_LL,T(N..P),T(N..F),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..F),T(S..Cl),T(P..Cl),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),F01[C-S],F02[C-S],F02[N-N],F02[O-S],F03[C-P],F03[Cl-Cl],F04[N-O],F04[O-S],F05[C-S],F05[C-Cl],F05[N-O],F05[O-Cl],F05[F-F],F06[C-S],F06[C-F],F06[C-Cl],F06[O-F],F07[C-F],F07[N-O],F08[C-Cl],F09[C-F],F09[C-Cl],F10[C-F],F10[O-O],MLOGP2,ALOGP,ALOGP2,BLTF96,Class
2507,283.78,7.67,8,5,2,1,3,0,1,0,1,1,48.6,37.8,2.7,8.1,2.7,1,1,0,1,0,0,0,69.881,0,0,0,0,0,0,3.808,457,1518,6.158,2.716,8.8,0,4.808,1.516,0.498,1.572,1.914,3.728,-1.909,2.9125,71.569,-1.887,-1.707,5.848,107.869,-1.064,276.595,14.3281,3.119,-1.659,-1.883,-0.96,-1.611,3.807,-2.093,3.729,7.477,5.592,7.519,3.558,11.128,3.77,3.465,7.427,17.65,9.128,0,0,0,0,0,70.846,0,24.767,49.203,96.668,0,0.91,2.378,10.841,5.84,10.696,36.619,11.443,-0.694,-1,-1.532,2.112,0,0,0,0,0,2,0,2,1,7,0,0,0,0,0,0.869,-1.439,2.61,0,1.271,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,8,8,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7.261,3.456,11.941,-3.68,herbicides
2508,228.36,7.366,3,3,3,4,1,0,0,0,1,0,51.6,29,12.9,3.2,0,1,1,0,0,0,0,0,51.057,0,0,0,0,0,0,3.162,187,874,3.656,1.937,8.647,0,0,0.944,0.499,1.531,2.107,3.45,-0.867,2.6427,49.419,-1.339,-0.656,5.2,74.016,-1.266,185.533,11.9893,3.81,-3.192,-0.962,-1.333,-1.437,3.932,-0.912,3.62,7.428,5.465,7.683,2.923,9.182,3.674,3.32,5.081,35.301,33.326,0.693,0,0,0,32.22,44.355,0,41.274,38.303,67.52,32.775,0,3.643,11.741,6.185,16.792,37.671,16.05,-1.339,-1.726,-2,1.053,0,0,3,0,0,1,0,0,0,2,0,3,0,0,0,0.806,0.578,0,0,1.071,7.891,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.67,1.815,3.295,-3.02,herbicides
2509,136.26,9.084,1,2,1,0,1,0,0,0,2,0,53.3,26.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646,26,48,3.606,1.352,6.645,0,0,0,0.875,2.672,1.443,2.5,-0.211,2.9532,14.176,NA,-0.175,2.286,14.176,NA,21,6,NA,NA,-0.464,-0.825,-0.346,4.029,-0.289,3.422,4.984,4.17,3.765,1.806,3.593,3.377,2.945,4.277,17.65,11,1.565,0,0,0,83.756,19.216,0,1.565,17.65,17.65,0,0,4.127,8.906,5.484,4.578,26.845,18.418,0,0,0,0.326,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0.315,0,0,0,0,0,0,0,4.514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,2.666,7.108,-1.95,herbicides
2510,333.74,9.535,17,5,1,1,5,0,1,0,1,1,34.3,45.7,2.9,14.3,2.9,3,4,1,2,0,0,51.917,144.507,0,0,100.604,0,0,0,3.317,712,9850,4.522,2.699,9.064,2.398,7.458,1.327,0.204,0.538,1.409,3.808,-2.718,1.3793,125.375,-2.229,-2.42,9.206,207.284,-1.166,532.51,12.194,4.565,-0.723,-1.421,-1.53,-2.002,4.04,-2.902,3.836,7.477,5.727,4.071,3.141,14.636,3.852,3.63,6.351,8.825,54.717,4.836,0,0,0,0,104.114,0,28.956,75.159,114.308,0,0.91,2.423,8.41,5.774,15.718,33.986,11.499,0.184,-0.49,-1,0.922,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,0,-1.032,1.554,0,0,0,4.187,0,5.452,0,0,0,2,0,0,0,0,0,4,2,0,0,2,2,7,0,3,4,4,0,0,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,9.023,4.152,17.243,-3.94,herbicides
2511,470.54,9.603,21,7,5,6,7,0,0,0,2,0,36.7,32.7,12.2,14.3,0,3,4,1,0,0,0,73.127,200.646,0,0,138.957,0,0,0,4.848,1613,16471,6.594,5.594,9.603,2.398,7.305,3.843,0.233,0.655,1.6,4.331,-2.103,1.6938,178.683,-1.844,-1.763,10.325,317.974,-2.632,923.708,15.6411,4.657,-1.564,-0.958,-1.035,-2.503,4.807,-2.899,4.14,7.723,6.141,10.354,4.813,40.757,4.639,3.919,7.708,30.591,24.408,28.697,0,0,0,11.853,98.207,11.853,20.663,78.83,46.73,0,0,2.95,12.882,7.288,28.052,39.837,6.319,0.528,0.396,-0.071,1.629,0,0,0,0,2,1,0,0,0,12,0,3,0,2,0,-0.386,-1.235,-1.542,0,0,0,11.643,0,0,0,-8.704,0,2,0,0,0,7,0,6,4,11,7,4,0,7,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,12,4,5,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,1.013,1.726,2.98,-2.25,herbicides
2512,322.17,9.763,10,5,4,3,4,0,2,0,2,2,39.4,33.3,9.1,12.1,6.1,1,1,0,1,0,0,0,73.089,0,0,0,0,0,0,3.873,532,1800,6.456,2.634,8.921,0,5.03,1.571,0.504,1.595,1.903,3.776,-2.673,3.0025,77.526,-1.515,-3.634,6.042,116.923,-2.301,312.338,15.3191,3.444,-2.119,-0.987,-0.866,-1.976,3.987,-3.292,3.809,7.819,5.551,3.954,2.708,19.322,3.797,3.72,7.811,20.165,14.58,0,101.494,0,0,0,49.144,0,21.366,42.242,109.261,0,0,2.612,12.05,5.881,22.762,36.927,13.145,-0.657,-1,-1.213,2.612,0,0,0,0,0,4,0,1,3,10,0,0,0,0,0,0.83,0,-0.227,0,1.468,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,0,0,2,0,3,0,2,0,0,30,0,0,0,56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,4,0,0,0,2,0,0,0,0,12.577,3.596,12.928,-4.4,herbicides
2513,242.21,8.971,10,5,4,2,6,0,0,0,0,0,37,33.3,7.4,22.2,0,1,1,0,1,0,0,0,59.859,0,0,0,0,0,0,3.317,293,1247,4.371,2.877,8.66,0,3.894,0.807,0.474,1.434,1.32,3.553,-1.9,2.6753,62.82,-1.103,-0.885,5.691,92.631,-1.747,229.414,13.2186,3.589,-3.768,-0.628,-0.614,-2.241,3.966,-1.674,3.789,7.819,5.511,4.049,2.201,33.457,3.648,3.462,7.811,20.165,8.699,0,112.494,0,0,0,45.662,0,17.884,39.118,30.963,0,0,2.612,12.751,5.843,20.04,35.117,13.145,-1,-1.27,-1.836,2.612,0,0,0,1,0,2,0,1,3,6,0,3,0,0,0,0.209,0,-1.736,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1,4,10,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.724,1.504,2.263,-2.79,herbicides
2514,264.73,26.473,1,0,1,0,1,0,6,0,6,6,0,30,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,72,111,3.884,3.425,8.021,0,0,0,1.04,3.682,1.751,2.892,-0.254,4.2311,22.848,NA,-0.191,2.467,22.848,NA,45,9,NA,NA,NA,NA,-0.043,4.362,-1.158,3.608,7.428,5.321,9.351,0.152,22.882,4.114,2.951,5.159,0,0,234.892,0,0,0,0,5.133,0,5.133,0,234.892,0,0,3.014,12.599,5.558,5.132,38.46,14.362,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.088,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.983,3.113,9.688,-3.47,herbicides
2515,188.16,8.96,3,2,3,2,5,0,0,0,0,0,38.1,28.6,9.5,23.8,0,1,1,0,0,0,0,0,42.914,0,0,0,0,0,0,2.828,156,584,2.539,3.381,8.447,0,0,0.513,0.535,1.723,1.084,3.227,-0.615,2.6087,37.232,-1.186,-0.502,4.923,60.101,-1.036,145.933,10.853,2.983,-1.796,-1,-1.362,-2.104,3.667,-0.665,3.473,7.477,5.691,3.462,1.541,46.241,3.394,3.104,7.437,0,0,0,42.683,0,0,0,15.388,0,15.388,0,5.069,0,0.91,2.341,12.951,5.826,9.495,38.632,11.214,-1.564,-2,0,1.991,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,-1.322,-2.87,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,4,1,1,3,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.437,-2.392,5.723,-0.06,herbicides
2516,325.92,6.518,7,7,1,1,2,0,1,0,1,1,56,36,2,4,2,1,1,0,1,0,0,0,84.058,0,0,0,0,0,0,4.416,708,2265,7.54,1.794,8.974,0,5.069,1.756,0.453,1.351,2.752,3.808,-1.91,2.8607,98.32,-0.893,-1.544,6.459,139.289,-1.966,353.386,15.8289,3.397,-1.614,-0.74,-0.488,-1.337,3.834,-2.414,3.777,7.426,5.714,12.048,5.071,6.84,3.776,3.517,4.759,44.126,9.128,23.542,11,0,0,0,103.062,0,30.507,75.679,123.144,0,0,2.117,7.965,5.833,16.241,38.207,9.703,-0.372,-0.955,-1,1.098,0,0,0,1,0,2,0,2,1,7,0,2,0,0,0,2.914,-0.127,3.118,0,1.679,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,3,1,11,9,11,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,1,0,1,0,0,17.18,4.968,24.681,-4.91,herbicides
2517,241.41,6.897,6,5,0,5,0,0,0,0,1,0,54.3,28.6,14.3,0,0,1,1,0,0,0,0,0,56.286,0,0,0,0,0,0,3.391,264,1080,4.656,1.305,8.455,0,2.784,0.861,0.449,1.321,2.521,3.581,-0.538,2.5003,58.719,-3.325,-0.47,5.583,85.181,-1.588,198.802,12.2285,3.313,-1.966,-1.262,-1.852,-1.283,3.941,-0.788,3.579,5.043,5.209,9.158,2.889,7.41,3.616,3.465,4.405,42.491,0,4.491,0,0,0,32.22,49.088,0,38.817,42.491,67.52,0,0,2.95,7.5,6.331,43.197,34.894,0,-1,-1.533,-1.901,0.4,0,0,0,0,1,1,0,0,0,5,0,12,0,0,0,0.798,0,1.953,0,0,0,12.869,0,0,0,0,1,0,1,0,0,2,4,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8.371,2.948,8.691,-3.85,herbicides
2518,333.74,9.535,17,5,1,1,5,0,1,0,1,1,34.3,45.7,2.9,14.3,2.9,3,4,1,2,0,0,51.917,144.507,0,0,100.604,0,0,0,3.317,712,9850,4.522,2.699,9.064,2.398,7.458,1.327,0.204,0.538,1.409,3.808,-2.718,1.3793,125.375,-2.229,-2.42,9.206,207.284,-1.166,532.51,12.194,4.565,-0.723,-1.421,-1.53,-2.002,4.04,-2.902,3.836,7.477,5.727,4.071,3.141,14.636,3.852,3.63,6.351,8.825,54.717,4.836,0,0,0,0,104.114,0,28.956,75.159,114.308,0,0.91,2.423,8.41,5.774,15.718,33.986,11.499,0.184,-0.49,-1,0.922,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,0,-1.032,1.554,0,0,0,4.187,0,5.452,0,0,0,2,0,0,0,0,0,4,2,0,0,2,2,7,0,3,4,4,0,0,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,2,9.023,4.152,17.243,-3.94,herbicides
2519,400.52,7.027,13,5,1,2,5,0,0,0,0,0,49.1,38.6,3.5,8.8,0,3,4,1,2,0,0,0,265.114,0,0,0,140.909,0,0,4.301,1334,18899,6.195,2.031,9.446,0,7.22,2.141,0.201,0.532,2.408,3.923,-0.972,1.4675,182.409,-1.701,-1.529,10.296,292.959,-2.212,838.342,14.5511,4.768,-1,-1.785,-1.305,-2.104,3.841,-1.431,3.773,7.429,6.02,12.882,5.452,11.424,3.841,3.561,4.985,56.638,43.672,4.276,22.219,0,0,0,151.455,0,28.483,128.71,98.529,0,0,2.538,13.791,6.367,34.679,39.076,11.844,0.489,0.132,-0.235,1.394,2,0,0,1,3,0,0,1,4,16,0,0,5,2,0,0.759,-0.364,3.829,0,1.104,0,0,0,0,0,0,2,4,0,0,0,0,2,2,1,1,1,2,0,10,2,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.421,3.28,10.758,-4,herbicides
2520,255.48,13.446,7,3,1,0,3,0,3,0,3,3,26.3,42.1,0,15.8,15.8,1,1,0,1,0,0,0,47.708,0,0,0,0,0,0,2.646,188,769,4.157,2.757,8.324,0,3.169,0.912,0.451,1.314,0.816,3.283,-1.58,2.3685,47.121,-1.001,-0.869,5.341,70.659,-1.591,161.438,11.1547,3.398,-1.509,-0.657,-0.532,-1.392,4.119,-2.49,3.767,7.477,5.366,1.575,1.362,26.432,3.678,3.479,6.351,0,26.745,0,0,0,0,0,40.2,0,21.248,18.952,136.398,0,0.91,2.423,6.69,5.634,7.878,33.222,11.499,-1.42,-1.897,0,0.922,0,0,0,0,0,1,0,0,4,4,0,0,0,1,0,-0.475,-1.091,0.972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,0,5,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,8.49,3.476,12.085,-3.87,herbicides
2521,240.24,10.92,6,1,1,4,1,3,0,0,1,3,31.8,27.3,18.2,4.5,13.6,1,1,0,0,0,0,45.35,0,0,0,0,0,0,0,3.742,210,812,3.499,5.778,8.583,2.398,0,0.715,0.462,1.362,1.103,3.452,-0.981,2.4909,51.783,-1.865,-1.585,4.752,67.859,-1.906,151.625,10.6036,3.363,-0.781,-1.071,-1.165,-2.364,4.237,-2.147,3.757,8.513,5.437,1.441,1.872,43.567,3.531,3.289,7.999,16.793,45.381,4.276,0,0,0,31.278,30.258,0,36.984,19.917,31.278,0,0,3.825,12.33,6.266,16.928,36.945,17.441,-1.296,-1.618,-1.947,1.701,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,-0.556,-1.185,0,0.951,0,6.212,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,3,0,0,0,0,0,57,0,0,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1.057,0.975,0.951,-2.26,herbicides
2522,396.42,9.219,8,5,2,2,2,5,0,0,1,5,39.5,37.2,4.7,4.7,11.6,2,2,0,0,0,0,70.073,93.063,0,0,0,0,0,0,4.472,946,4884,6.418,6.217,9.437,2.398,6.041,2.377,0.381,1.22,2.026,4.176,-3.56,2.4865,112.183,-4.562,-2.561,6.969,178.7,-1.281,561.483,15.0414,4.493,-1.755,-1.874,-2.528,-2.703,4.035,-4.101,3.88,8.513,5.983,5.997,4.73,58.897,3.848,3.511,8.362,28.533,117.656,11.771,0,8.115,0,32.22,73.331,0,61.143,28.533,61.961,0,0,3.825,23.561,6.545,21.398,38.64,17.443,0.328,-0.28,-1,3.383,0,0,2,0,1,2,0,3,0,7,0,0,0,1,0,0.755,-1.075,-3.79,0,0,4.049,3.155,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2,0,0,6,0,6,5,0,0,44,0,0,0,62,0,0,0,0,29,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,3,0,0,0,0,3,18,0,0,10,0,0,0,0,0,0,12.585,4.925,24.258,-4.41,herbicides
2523,220.28,9.577,12,2,1,4,1,0,0,0,1,0,34.8,39.1,17.4,4.3,0,2,2,0,1,0,0,43.938,51.566,0,0,0,0,0,0,2.449,222,1415,3.246,1.966,8.285,2.398,5.211,0.671,0.292,0.801,1.353,3.47,-0.815,1.6373,56.355,-3.072,-0.98,6.238,90.938,-1.83,193.72,9.3557,3.261,-2.557,-1.988,-1.713,-1.437,4.147,-1.145,3.623,7.43,4.974,3.369,1.737,4.749,3.831,3.352,5.026,0,12.734,4.276,0,0,0,31.052,64.391,0,39.014,56.429,47.381,0,0,1.656,3.806,5.562,18.33,30.755,6.531,-1,-1.618,-1.977,0.247,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,-0.299,1.357,0,0,0,7.24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.193,1.192,1.422,-1.76,herbicides
2524,279.49,6.352,7,7,1,1,1,0,0,0,1,0,56.8,36.4,2.3,2.3,0,1,1,0,1,0,0,0,75.049,0,0,0,0,0,0,4.062,460,1408,7.184,1.465,8.554,0,4.447,1.947,0.398,1.118,2.765,3.706,-1.405,2.4345,82.898,-1.551,-1.816,5.579,105.585,-0.523,230.603,12.1073,3.503,-0.961,-2.422,-2.049,-0.878,3.871,-1.85,3.584,7.427,5.381,11.421,4.811,7.495,3.752,3.541,4.749,35.301,3.186,3.07,0,0,0,32.22,94.906,0,44.444,85.806,123.156,0,0,4.446,12.605,6.712,18.246,35.321,18.885,-0.616,-1.222,-1.394,1.318,0,0,0,0,0,1,0,1,0,9,0,10,0,0,0,2.757,0.201,1.203,0,2.035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.913,4.865,23.664,-4.44,herbicides
2525,329.48,6.46,9,5,3,1,3,0,0,0,0,0,52.9,39.2,2,5.9,0,2,2,0,1,0,0,0,169.226,0,0,0,0,0,0,3.317,724,5338,6.09,1.75,9.191,0,6.268,2.152,0.308,0.884,2.697,4.23,-1.065,2.0356,116.858,-2.434,-0.956,7.5,176.286,-1.699,489.737,13.8926,4.523,-1.691,-2.893,-0.969,-1.649,3.825,-1.037,3.803,7.441,5.791,11.899,5.307,8.304,3.795,3.425,7.411,44.126,15.928,0,11.219,0,0,0,104.226,0,41.148,63.079,86.61,0,0,2.03,10.023,5.98,20.457,36.519,0,0,-0.347,-0.68,1.277,2,1,4,0,0,1,0,4,0,4,4,5,0,0,0,1.801,0.728,4.677,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,5,4,13,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.486,3.406,11.601,-3.72,herbicides
2526,431.42,8.628,16,11,4,4,8,0,0,0,0,0,38,38,8,16,0,2,2,0,1,0,0,0,231.294,0,0,0,0,0,0,4.583,1834,11117,9.12,2.998,9.221,0,7.334,1.257,0.258,0.7,1.811,4.335,-1.573,1.916,200.592,-2.225,-1.603,9.351,287.536,-2.548,735.159,16.3638,4.265,-1.424,-1.98,-2.383,-2.565,3.863,-1.939,3.738,7.478,5.844,7.779,4.119,17.278,3.786,3.66,6.54,43.532,90.272,14.015,11,0,0,0,140.245,0,38.226,102.019,50.567,0,0.91,1.437,15.871,5.671,37.358,35.835,0,0.487,0.396,0.088,1.352,0,0,5,2,4,0,1,1,2,17,0,0,0,5,0,0,-1.827,-0.365,0,0,3.824,8,0,0,0,0,0,6,0,0,0,2,1,9,0,15,11,0,2,14,13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.627,NA,NA,-3.58,herbicides
2527,268.43,7.064,4,4,4,4,1,0,0,0,1,0,52.6,31.6,10.5,2.6,0,1,1,0,0,0,0,0,64.47,0,0,0,0,0,0,3.742,380,1437,4.83,1.862,8.802,0,4.654,1.005,0.471,1.425,2.482,3.618,-0.978,2.7281,68.726,-1.267,-0.629,5.85,101.192,-1.784,254.138,13.8112,3.877,-2.757,-1.516,-1.066,-1.437,3.944,-0.981,3.629,7.428,5.587,9.39,3.736,8.957,3.653,3.544,4.911,51.316,49.989,0.693,0,0,0,32.22,68.518,0,40.374,63.366,76.346,0,0,3.643,13.305,6.15,22.309,37.74,16.05,-1,-1.201,-1.612,1.053,0,0,3,0,1,0,0,0,0,3,1,0,0,0,0,0,0.741,0,0,1.332,12.301,0,0,0,0,0,1,0,0,0,0,0,0,2,4,2,0,0,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7.297,3.167,10.029,-3.69,herbicides
2528,243.78,7.17,6,5,0,5,0,0,1,0,1,1,52.9,29.4,14.7,0,2.9,1,1,0,0,0,0,0,56.286,0,0,0,0,0,0,3.24,256,1060,5.061,1.444,8.456,0,3.056,0.7,0.454,1.345,2.537,3.528,-0.812,2.524,58.146,-1.971,-0.532,5.517,84.109,-1.826,198.148,12.1782,3.163,-2.863,-1.914,-2.113,-1.337,3.959,-1.03,3.554,5.168,5.15,7.929,2.356,5.628,3.529,3.486,4.529,35.301,3.124,45.59,0,0,0,0,45.953,0,10.653,38.425,74.449,0,0,0.8,2.4,5.195,36.494,33.395,0.054,-1,-1.618,-1.903,0.4,0,0,0,0,0,2,0,0,0,5,0,12,0,0,0,1.69,0,1.366,0,2.027,0,12.467,0,0,0,0,0,0,0,0,0,2,2,5,0,1,0,0,0,4,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10.142,3.238,10.485,-4.1,herbicides
2529,281.35,7.214,10,7,4,3,4,0,0,0,0,0,48.7,33.3,7.7,10.3,0,1,1,0,1,0,0,0,73.089,0,0,0,0,0,0,3.873,532,1800,5.896,2.548,8.921,0,5.03,1.511,0.504,1.595,2.416,3.776,-2.673,3.0025,77.526,-1.515,-3.634,6.042,116.923,-2.301,312.338,15.3191,3.444,-2.119,-0.704,-0.838,-2.028,3.984,-3.656,3.809,7.819,5.567,8.459,3.382,5.914,3.645,3.536,7.811,37.816,14.58,0,101.494,0,0,0,66.164,0,20.736,59.893,53.683,0,0,2.612,12.05,5.881,24.7,36.927,13.145,-0.657,-1,-1.213,2.612,0,0,0,0,0,2,0,1,3,6,0,4,0,0,0,2.64,0,0.242,0,1.732,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12.577,4.012,16.098,-4.4,herbicides
2530,277.45,5.903,7,4,1,1,2,0,0,0,0,0,57.4,36.2,2.1,4.3,0,1,1,0,1,0,0,0,72.668,0,0,0,0,0,0,4.359,500,1808,4.782,2.093,9.054,0,5.03,1.788,0.517,1.644,2.9,3.856,-1.013,3.0644,75.569,-1.301,-0.729,6.011,115.975,-2.001,315.595,15.4989,3.457,-2.161,-1.848,-0.533,-1.386,3.865,-1.467,3.833,7.434,5.638,11.508,4.78,10.45,3.541,3.457,4.799,70.173,25.8,6.763,0,0,0,0,110.688,0,21.563,89.125,90.286,0,0,2.186,5.105,5.799,20.172,38.6,10.13,-1,-1,-1.123,0.366,0,0,0,0,1,0,0,3,1,5,0,0,0,1,0,0,-0.426,3.996,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.505,4.881,23.82,-4.51,herbicides
