MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr05,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,Wap,MAXDN,LOC,X3v,X5v,Yindex,IC1,CIC3,J_D/Dt,J_Dz(Z),SM1_Dz(e),ChiA_Dz(p),SM1_Dz(p),SpMax_B(m),SpMax_B(s),nCp,nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nRCONHR,nOHs,nROR,nArOR,nArX,Hy,MLOGP,MLOGP2,ALOGP2,Class,Label
227.38,7.106,6,0,5,1,0,0,1,28.1,15.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,932,1.042,1.621,2.098,0.834,1.318,2.684,0.969,11.749,3.5266,0.566,0.018,-1.283,3.939,5.042,3,0,0,0,0,0,0,0,0,0,0,0,0.626,2.59,6.707,7.524,Pesticides,5
274.35,7.22,9,3,2,0,0,0,0,39.5,5.3,7.9,2,2,0,1,0,0,0,0,52.658,0,0,0,0,0,3315,2.699,1.078,3.821,1.345,1.078,3.501,0.711,12.7981,2.6949,0.701,0.014,-1.758,3.88,7.478,4,0,0,1,0,0,0,1,0,0,0,0,0.361,2.512,6.312,6.241,Pesticides,5
407.63,11.989,12,0,2,0,3,1,2,44.1,5.9,2.9,2,2,0,1,0,0,0,0,68.61,0,0,0,0,0,4234,5.883,1.496,4.151,1.919,1.109,3.899,0.633,13.6741,3.1014,1.035,0.011,-2.221,6.881,8.513,2,0,0,0,0,0,0,0,0,1,0,2,-0.643,3.982,15.86,32.092,Pesticides,5
451.5,8.062,20,1,1,0,2,0,0,46.4,1.8,7.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16089,4.264,1.067,4.876,2.034,0.538,3.268,0.976,13.1244,1.9431,1.011,0.004,-2.369,3.764,8.357,2,0,0,0,0,0,1,0,0,0,2,0,-0.781,4.246,18.029,46.412,Pesticides,5
230.9,16.493,6,0,1,0,0,4,4,42.9,7.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,383,2.745,1.16,1.797,0.758,1.766,2.788,0.34,9.5636,3.8471,0.682,0.048,0.158,4.271,5.196,1,0,0,0,0,0,0,0,0,0,0,1,-0.526,2.689,7.232,12.347,Pesticides,5
376.33,9.649,19,1,2,0,4,0,0,48.7,5.1,5.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12583,5.746,0.803,3.442,1.425,0.541,3.212,0.378,12.6369,1.9782,1.105,0.005,-2.578,3.815,8.513,1,0,0,0,0,0,0,0,0,0,1,1,-0.272,4.13,17.059,26.417,Pesticides,5
256.29,8.009,2,2,0,1,0,0,2,25,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,3.987,2.232,5.019,2.103,2.013,2.469,1.454,14,7.2144,0.794,0.018,-1.807,4.589,7.431,3,0,0,0,0,0,1,0,0,0,0,0,-0.521,0.739,0.547,1.85,Pesticides,5
179.24,6.894,7,1,1,0,0,0,0,38.5,3.8,7.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,601,2.082,1.911,1.363,0.457,1.155,2.975,1.087,9.6851,2.8103,0.489,0.019,-1.386,3.612,7.434,2,0,0,0,0,0,0,0,0,0,0,0,-0.202,1.818,3.306,5.382,Pesticides,5
421.54,7.268,19,2,3,0,0,0,0,41.4,5.2,6.9,3,3,0,1,0,0,0,0,103.955,0,0,0,0,0,17558,2.018,1.098,4.248,1.722,0.45,3.479,1.096,12.8524,1.819,0.876,0.004,-2.028,3.908,7.433,4,0,0,0,0,0,0,0,0,0,1,0,-0.767,4.08,16.648,23.714,Pesticides,5
314.13,10.832,14,2,1,0,0,2,2,44.8,3.4,13.8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3483,2.53,1.048,3,1.203,0.833,3.254,0.302,12.2473,2.7182,0.934,0.01,-1.794,4.019,7.815,0,0,0,0,0,0,0,0,0,0,2,2,-0.64,3.508,12.309,21.132,Pesticides,5
338.2,9.663,14,2,1,0,0,2,2,45.7,2.9,8.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3017,2.782,1.119,3.905,1.512,1.01,3.358,0.5,12.0395,2.7376,0.832,0.011,-1.572,4.058,7.477,1,0,0,0,0,0,0,0,0,0,0,2,-0.265,3.989,15.912,17.61,Pesticides,5
455.93,9.499,19,3,7,1,0,1,2,33.3,14.6,10.4,3,4,1,1,1,0,0,0,72.212,0,0,133.545,0,0,16448,5.347,1.149,5.467,2.356,0.606,4.077,0.714,14.7571,2.5659,1.247,0.005,-2.362,4.74,7.717,1,0,0,0,0,0,0,0,0,0,2,1,0.441,2.104,4.428,8.655,Pesticides,5
511.17,12.779,14,2,2,0,8,2,2,42.5,5,7.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10569,7.191,1.312,4.123,1.616,0.675,4.004,0.369,15.457,2.4668,1.596,0.004,-3.116,4.045,8.519,1,0,0,0,0,0,0,0,0,0,1,4,0.425,4.318,18.643,42.751,Pesticides,5
370.5,8.821,10,4,4,2,0,0,2,33.3,9.5,9.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3408,2.32,2.484,2.814,1.067,0.963,3.459,1.322,16.2891,3.1048,0.986,0.006,-2.003,3.924,7.436,2,0,0,0,0,0,0,0,0,0,0,0,1.942,0.695,0.483,11.649,Pesticides,5
290.36,7.445,12,2,4,0,0,0,0,35.9,10.3,7.7,2,3,1,1,1,0,0,0,45.309,0,0,86.812,0,0,4284,2.34,2.052,2.97,1.213,0.934,3.618,0.449,14.7959,2.6584,0.829,0.01,-1.946,4.025,7.435,1,0,0,0,0,0,0,0,0,0,0,0,0.425,1.661,2.76,8.794,Pesticides,5
367.89,9.197,8,2,1,2,0,1,4,32.5,2.5,7.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1761,3.229,2.184,8.595,2.843,1.163,3.307,1.175,13.2856,3.9848,0.76,0.012,-1.31,4.819,7.426,2,0,0,0,0,0,0,0,0,0,0,1,-0.61,2.3,5.292,13.979,Pesticides,5
154.22,7.01,12,0,0,0,0,0,0,54.5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,961,0.391,0,1.881,0.829,1.122,1.349,1.978,10.0432,2.4571,0,0.044,0,3.711,4.605,0,0,0,0,0,0,0,0,0,0,0,0,-0.969,3.876,15.023,11.212,Pesticides,5
225.34,7.511,7,1,1,1,0,0,1,36.7,3.3,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,905,2.106,1.697,3.105,0.862,1.325,3.206,1.101,11.6717,3.5517,0.532,0.019,-1.283,3.956,7.434,2,0,0,0,0,0,0,0,0,0,0,0,-0.2,2.378,5.654,9.658,Pesticides,5
310.4,9.129,13,1,0,2,0,0,3,41.2,0,5.9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2252,3.635,1.013,8.776,5.71,0.889,2.674,1.537,10.7771,4.2006,0.434,0.022,-0.741,4.744,7.387,1,0,0,0,0,0,0,0,0,0,0,0,-0.724,3.782,14.302,21.531,Pesticides,5
257.44,12.872,1,1,0,0,0,3,4,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,4.54,1.384,4.182,1.076,3.375,2.902,1.213,11,8.461,0.926,0.037,-1.549,4.485,7.393,1,0,0,0,0,0,0,0,0,0,0,0,0.24,0.489,0.239,0.567,Pesticides,5
312.55,13.023,13,2,1,0,0,1,2,50,4.2,8.3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,2618,2.208,1.453,3.022,1.438,1.133,3.568,0.083,15.2098,3.1249,0.687,0.018,-1.219,6.88,7.433,0,0,0,0,1,0,1,0,0,0,0,2,-0.692,3.343,11.175,15.166,Pesticides,5
309.3,7.364,9,3,0,0,0,2,2,42.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1744,1.791,2.261,3.886,1.352,1.028,3.083,0.845,12.8655,2.9854,0.35,0.015,0.326,3.961,4.884,3,0,0,0,4,1,0,0,0,0,0,0,-0.886,5.858,34.311,38.825,Pesticides,5
198.21,8.259,4,3,4,0,0,0,0,29.2,16.7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,2.569,2.21,1.068,0.225,2.033,3.418,0.48,13,4.8736,0.829,0.016,-1.946,3.68,7.446,1,0,0,0,0,0,0,0,0,0,0,0,0.756,-1.312,1.722,0.197,Pesticides,5
266.28,8.069,10,4,2,0,0,0,0,36.4,6.1,15.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2760,2.783,1.072,3.557,1.938,1.089,3.055,1.076,12.5537,2.7038,0.92,0.015,-2.104,3.972,7.819,0,0,5,1,0,0,0,0,0,0,0,0,-0.146,2.883,8.309,12.55,Pesticides,5
265.94,16.621,2,0,2,0,0,0,2,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1.803,1.846,3.609,0.379,2.537,2.656,0.375,9,4.3765,0.45,0.049,-0.303,6.911,6.819,1,0,0,0,0,0,0,0,0,0,0,0,-0.576,1.458,2.125,3.724,Pesticides,5
269.56,10.368,6,0,0,0,0,3,3,38.5,0,7.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,939,1.846,1.831,2.942,1.043,1.236,3.258,0.414,11.8785,3.154,0.753,0.018,-1.037,4.129,6.274,1,0,0,0,0,0,0,0,1,1,0,3,-0.134,3.313,10.975,12.008,Pesticides,5
306.54,5.474,3,3,0,0,0,0,0,35.7,0,3.6,1,1,0,0,0,0,53.748,0,0,0,0,0,0,0,2223,1.077,3.163,4.833,1.39,0.731,2.692,0.902,12.3114,2.263,0.401,0.007,-1.224,3.607,4.647,4,0,1,1,3,1,0,0,0,2,0,0,-0.896,3.827,14.642,25.586,Pesticides,5
271.39,6.619,12,1,1,0,0,0,0,41.5,2.4,4.9,2,3,1,0,0,1,0,0,0,0,0,0,0,0,3692,1.805,1.877,3.476,1.354,0.875,2.885,1.116,14.048,2.474,0.489,0.01,-1.386,3.886,7.426,3,0,0,0,0,0,0,0,0,0,1,0,-0.836,3.101,9.613,10.733,Pesticides,5
346.41,7.37,4,4,0,0,0,0,0,40.4,0,12.8,5,15,6,3,2,1,0,0,95.673,94.535,50.79,117.147,0,78.786,34993,2.65,0.886,8.121,6.012,0.924,3.68,0.314,20.1808,1.8451,0.908,0.011,-2.104,3.932,7.477,1,2,5,5,2,1,1,0,1,0,0,0,0.966,1.929,3.723,0.174,Pesticides,5
295.38,7.033,10,4,3,0,0,0,0,33.3,7.1,9.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2057,2.576,1.607,3.359,1.375,1.529,2.882,1.447,15.6465,3.9349,0.876,0.013,-2.028,3.987,7.819,5,1,0,0,0,0,0,0,0,0,0,0,-0.197,3.81,14.516,16.629,Pesticides,5
381.47,7.48,18,1,3,0,0,0,0,41.2,5.9,7.8,3,3,0,1,0,0,0,0,78.697,0,0,0,0,0,13081,2.28,1.231,4.365,1.868,0.613,3.391,0.757,13.4398,2.0853,0.876,0.005,-2.028,3.928,7.433,1,0,0,0,0,0,0,0,0,0,1,0,-0.742,3.241,10.507,19.536,Pesticides,5
609.64,8.467,32,2,5,0,0,0,0,44.4,6.9,11.1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,52146,2.588,0.785,6.063,2.576,0.451,3.351,1.898,14.76,1.8583,1.298,0.002,-2.61,3.898,7.433,0,0,0,0,0,0,0,0,0,0,6,0,-0.707,5.27,27.777,58.849,Pesticides,5
663.08,15.07,20,1,2,0,0,2,4,50,4.5,4.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13646,2.106,0.836,6.533,3.14,0.597,3.897,0.29,13.2309,2.0771,0.793,0.007,-1.055,10.699,7.429,1,0,0,0,0,0,0,0,0,0,0,4,0.243,5.605,31.416,45.254,Pesticides,5
342.25,8.776,11,0,3,0,0,2,2,38.5,7.7,5.1,3,3,0,2,0,0,0,0,126.067,0,0,0,0,0,4299,2.213,1,4.196,1.9,0.836,3.558,0.327,11.1006,2.1963,0.844,0.01,-1.572,4.029,4.999,1,0,2,0,0,0,0,0,0,2,0,2,-0.672,4.168,17.369,14.445,Pesticides,5
188.01,13.429,7,0,1,0,0,2,2,50,7.1,7.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,403,1.854,1.16,1.722,0.512,1.761,3.236,0.571,10.0907,3.7745,0.59,0.052,-0.882,4.06,6.82,0,0,0,0,0,0,0,0,0,0,0,2,-0.031,2.343,5.488,7.675,Pesticides,5
304.34,8.454,9,3,2,1,0,0,2,30.6,5.6,11.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1570,3.587,1.846,4.924,1.791,1.347,3.458,0.806,13.6992,4.4928,0.807,0.013,-1.807,4.694,7.815,3,0,0,0,0,0,0,0,0,0,0,0,-0.094,2.514,6.322,9.932,Pesticides,5
261.81,8.182,6,1,3,1,0,1,2,31.3,9.4,3.1,1,1,0,1,0,0,0,0,49.643,0,0,0,0,0,1022,1.686,2.024,3.934,1.123,1.163,2.958,0.883,10.9837,3.2929,0.663,0.018,-1.228,4.218,7.427,4,1,0,0,0,0,0,1,0,0,0,0,-0.107,2.218,4.921,6.088,Pesticides,5
314.84,11.244,7,1,0,3,0,1,5,32.1,0,7.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1046,2.93,2.125,9.293,4.559,0.993,3.236,1.054,10.9437,4.9723,0.601,0.024,-0.414,4.822,4.938,0,0,0,0,0,0,0,0,0,0,0,1,-0.55,2.516,6.331,17.054,Pesticides,5
375.51,6.706,9,3,1,0,0,0,0,37.5,1.8,8.9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4834,2.518,1.562,5.104,2.588,0.986,3.436,0.911,13.7663,2.746,0.863,0.007,-2.028,3.835,7.441,3,0,5,1,1,1,0,0,0,1,0,0,0.231,1.806,3.26,11.144,Pesticides,5
324.22,9.006,13,1,1,0,0,2,2,44.4,2.8,5.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3381,2.011,0.702,3.878,1.325,0.758,3.421,0.563,11.8456,2.3496,0.718,0.009,-1.285,4.059,7.427,2,0,0,0,0,0,0,1,0,0,1,2,-0.291,4.062,16.502,23.58,Pesticides,5
366.29,9.392,9,3,1,1,0,2,3,35.9,2.6,10.3,2,2,0,1,0,0,0,0,68.074,0,0,0,0,0,3774,4.524,1.134,5.352,3.373,0.858,3.404,0.776,12.2206,2.9449,0.961,0.012,-1.727,4.702,7.713,3,0,1,1,0,0,0,0,0,0,1,2,-0.627,2.624,6.884,13.088,Pesticides,5
440.88,8.998,23,1,2,0,1,1,1,46.9,4.1,8.2,4,5,1,1,1,0,0,0,78.731,0,0,151.585,0,0,28507,2.154,0.584,4.8,1.926,0.398,3.62,0.48,12.103,1.6206,1.024,0.004,-2.192,4.041,8.201,1,0,0,0,0,0,0,0,0,0,2,2,-0.735,4.045,16.363,32.996,Pesticides,5
345.25,8.631,8,2,2,0,0,2,2,37.5,5,7.5,2,2,0,1,0,0,0,0,62.14,0,0,0,0,0,4295,2.273,1.251,3.38,1.508,0.954,3.232,1.27,13.1309,2.8143,0.89,0.009,-1.689,4.063,7.434,5,1,0,0,0,0,0,0,0,0,1,2,-0.672,4.03,16.237,27.295,Pesticides,5
424.49,8.663,16,4,6,1,0,0,1,32.7,12.2,12.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8371,5.285,1.186,4.301,1.849,0.708,3.839,0.919,15.1756,2.8399,1.217,0.005,-2.434,4.681,7.719,0,0,0,0,0,0,0,0,0,0,2,0,1.096,1.861,3.464,1.338,Pesticides,5
450.88,11.272,4,4,4,8,0,0,8,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,0.96,2.732,9.277,3.811,1.296,2.722,1.975,21,5.7939,0.751,0.008,0.557,4.332,4.792,0,0,0,0,0,0,0,0,0,0,0,0,0.617,-0.07,0.005,32.7,Pesticides,5
102.07,20.414,2,2,0,1,2,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.583,0.722,0,0,0,1.522,0,4,10.5368,0.783,0.159,-1.987,4.767,8.528,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.135,1.289,0.001,Pesticides,5
230.1,10.004,7,1,1,0,0,2,2,43.5,4.3,4.3,2,2,0,0,0,0,27.706,0,0,0,0,0,0,0,1011,1.594,0.748,2.586,0.824,0.941,3.344,0.522,8.6155,2.3239,0.59,0.023,-0.882,4.051,7.427,0,0,2,1,0,0,0,1,0,0,0,2,-0.166,2.965,8.789,9.223,Pesticides,5
385.14,11.671,12,1,2,0,3,2,2,39.4,6.1,12.1,2,2,0,1,0,0,0,0,69.505,0,0,0,0,0,5528,4.477,1.508,3.404,1.475,0.883,4.211,0.265,13.8597,2.8265,1.286,0.008,-2.568,4.098,8.357,0,0,0,0,0,0,0,0,0,0,2,3,-0.095,2.648,7.013,20.65,Pesticides,5
447.49,7.991,15,2,1,0,3,0,0,42.9,1.8,7.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7834,6.108,1.681,4.996,1.952,0.977,3.481,1.15,15.8241,2.8307,1.119,0.006,-2.552,3.919,8.513,4,2,0,0,0,0,1,0,0,1,0,0,-0.743,3.821,14.604,26.236,Pesticides,5
394.45,7.734,14,2,0,0,0,0,0,45.1,0,11.8,5,15,4,1,1,3,0,0,44.448,0,0,72.096,0,0,73885,1.789,0.943,5.869,3.249,0.555,3.423,0.593,22.6341,1.6876,0.908,0.007,-2.104,3.94,7.426,1,0,3,1,0,1,0,0,0,0,5,0,-0.785,1.936,3.747,15.45,Pesticides,5
240.24,8.284,10,4,2,0,0,0,0,34.5,6.9,17.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1197,2.825,1.45,2.655,0.944,1.581,3.254,0.673,13.3453,3.8298,0.92,0.019,-2.104,3.972,7.819,2,0,0,0,0,0,0,0,0,0,0,0,-0.083,2.702,7.301,9.011,Pesticides,5
214.38,13.399,2,2,0,4,0,0,4,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1.218,1.922,3.824,1.306,1.932,2.406,1.594,9,7.3102,0.575,0.039,-0.603,4.322,4.939,0,0,0,0,0,0,0,0,0,0,0,0,-0.384,-0.333,0.111,16.31,Pesticides,5
373.41,8.487,12,2,3,1,0,0,2,31.8,6.8,11.4,2,3,1,1,1,0,0,0,56.337,0,0,104.831,0,0,6205,3.717,1.931,5.308,1.76,0.81,3.447,1.12,14.6866,3.1679,0.966,0.007,-2.066,4.7,7.433,4,0,0,0,0,0,0,0,0,0,0,0,-0.576,2.413,5.822,7.221,Pesticides,5
245.86,20.488,4,4,0,0,0,4,4,50,0,16.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,486,2.395,0.799,2.819,0.771,2.044,1.918,1.667,11.1581,3.9815,0.847,0.045,-0.967,4.216,7.438,0,0,0,0,4,0,0,0,0,0,0,0,-0.484,2.254,5.081,3.545,Pesticides,5
296.34,12.348,12,4,2,2,0,0,2,58.3,8.3,8.3,3,6,2,0,0,2,0,0,0,0,0,0,0,0,7994,1.933,1.013,5.297,3.188,0.937,3.252,1,18.8634,2.7198,0.648,0.02,-1.339,4.238,7.436,0,0,0,0,4,0,0,0,0,0,0,0,-0.689,1.317,1.735,2.853,Pesticides,5
317.66,11.345,14,2,1,0,3,1,1,46.4,3.6,10.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4018,5.741,1.049,2.83,1.157,0.749,3.091,0.625,11.9376,2.5335,1.107,0.009,-2.437,3.967,8.513,1,0,0,0,0,0,0,0,0,0,1,1,-0.61,4.422,19.551,23.925,Pesticides,5
275.2,8.339,7,1,2,0,0,2,2,36.4,6.1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1223,1.808,2.202,3.104,1.071,1.061,3.271,0.531,11.8116,2.9111,0.664,0.013,-1.103,4.051,7.429,1,0,0,0,0,0,0,0,0,0,0,2,-0.198,3.462,11.987,14.514,Pesticides,5
373.51,6.67,7,7,0,0,0,0,0,39.3,0,8.9,1,1,0,1,0,0,0,0,94.916,0,0,0,0,0,4014,2.112,2.595,4.57,1.5,0.99,3.392,0.675,16.5535,3.0434,0.803,0.006,-1.946,3.734,7.435,4,0,2,0,4,3,2,0,0,0,0,0,-0.806,3.122,9.75,12.91399506,Pesticides,5
241.3,9.652,2,2,1,2,0,0,3,24,4,12,1,1,0,0,0,0,0,36.724,0,0,0,0,0,0,438,4,2.173,5.364,2.094,1.403,2.603,1.34,8.0625,5.1141,0.657,0.027,-1.361,4.475,7.396,2,0,0,0,0,0,0,0,0,0,0,0,-0.449,0.854,0.73,4.571,Pesticides,5
406.89,15.07,12,0,0,0,0,6,6,48.1,0,7.4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3868,1.919,0.74,5.063,2.094,1.043,3.087,0.963,14.1401,2.9176,1.012,0.016,-0.808,4.183,6.318,0,0,0,0,0,0,0,0,0,0,0,6,0.472,4.804,23.081,52.652,Pesticides,5
250.63,9.283,3,3,0,0,0,1,2,33.3,0,14.8,2,3,1,1,0,0,0,27.573,34.227,49.973,0,0,0,0,1517,4.265,1.677,4.442,1.822,1.102,3.228,0.797,10.5085,3.1066,0.744,0.019,-1.628,4.435,7.397,0,0,1,2,4,0,0,0,0,0,0,0,-0.586,2.065,4.264,0.735,Pesticides,5
223.27,9.303,10,4,1,1,0,0,1,41.7,4.2,12.5,2,3,1,1,1,0,0,0,27.774,0,0,52.195,0,0,1854,4.473,1.506,3.254,1.605,1.181,3.266,0.333,13.6341,3.1709,0.667,0.022,-1.57,4.757,7.72,0,0,0,0,1,0,0,0,0,1,0,0,-0.651,1.856,3.446,3.55,Pesticides,5
384.64,6.519,13,1,2,1,0,0,1,39,3.4,1.7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6378,1.337,1.577,4.327,2.019,0.863,2.984,1.781,14.4953,2.6772,0.466,0.007,-1.101,3.922,4.848,7,0,0,0,0,0,0,0,0,0,1,0,0.157,4.911,24.116,45.23,Pesticides,5
283.78,7.67,8,2,1,0,0,1,1,37.8,2.7,8.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1518,2.716,1.787,3.172,1.516,1.572,3.296,1.014,14.3281,3.6444,0.736,0.014,-1.611,3.807,7.477,3,0,0,0,0,0,0,0,0,0,0,0,-0.249,2.695,7.261,11.941,Pesticides,5
665.02,13.572,14,1,1,0,0,0,4,44.9,2,6.1,3,3,0,0,0,0,65.862,0,0,0,0,0,0,0,13462,2.343,1.096,9.696,4.036,0.577,3.527,0.853,12.2519,1.942,0.901,0.005,-1.255,7.259,7.431,3,1,0,2,0,0,1,0,0,0,1,0,-0.726,4.794,22.983,49.472,Pesticides,5
292.33,8.352,7,1,2,1,0,0,2,28.6,5.7,11.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1432,3.59,1.811,4.41,1.135,1.279,3.015,0.943,13.1207,4.2662,0.807,0.012,-1.807,4.702,5.122,2,0,0,0,0,0,0,0,0,0,1,0,-0.545,2.169,4.704,6.581,Pesticides,5
246.36,8.495,7,1,0,2,0,0,3,34.5,0,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,672,2.478,1.965,8.208,3.382,1.334,2.843,0.837,10.161,4.9679,0.26,0.034,0.097,4.811,4.774,2,0,0,0,0,0,0,0,0,0,0,0,-0.696,2.723,7.414,11.651,Pesticides,5
371.66,24.777,2,2,0,0,0,8,8,40,0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,795,3.533,0.703,6.628,1.445,2.356,2.606,0.4,13.3085,4.5721,1.073,0.033,0.294,4.437,7.427,0,0,3,0,2,0,0,0,0,0,0,0,-0.391,3.358,11.275,17.67,Pesticides,5
401.72,10.857,16,4,1,0,2,1,1,43.2,2.7,18.9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7605,4.063,1.577,3.442,1.424,0.756,4.026,0.216,14.4639,2.6534,1.308,0.006,-2.646,3.967,8.354,1,0,0,0,0,0,0,0,0,0,1,1,-0.162,3.426,11.737,15.381,Pesticides,5
166.22,7.555,6,0,6,0,0,0,0,27.3,27.3,0,2,2,0,0,0,0,21.111,0,0,0,0,0,0,0,733,1.509,0.73,1.292,0.436,1.1,2.79,1.091,8.4454,2.4892,0.603,0.025,-1.526,3.782,5.22,0,0,3,0,0,0,0,0,0,0,0,0,3.757,1.22,1.488,0.099,Pesticides,5
360.47,7.209,12,1,3,0,2,0,0,40,6,2,3,4,1,2,1,0,0,0,127.211,0,0,105.249,0,0,12376,4.125,1.05,5.13,2.659,0.701,3.6,0.62,14.7558,2.0243,0.826,0.008,-2.115,3.891,8.354,4,0,0,2,0,0,0,0,0,0,0,0,-0.332,4.169,17.382,12.91399506,Pesticides,5
372.17,10.946,11,0,3,0,4,2,2,38.2,8.8,2.9,2,2,0,1,0,0,0,0,75.112,0,0,0,0,0,3146,5.792,1.489,3.57,1.43,0.885,3.797,0.235,11.8426,2.4968,1.203,0.008,-2.5,4.013,8.407,1,0,0,0,0,0,0,0,0,1,0,2,-0.558,4.281,18.329,16.272,Pesticides,5
76.15,25.383,2,2,0,2,0,0,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.583,0.918,0,0,0,0.918,0,2,5.9941,0.133,1.124,0.58,4.134,5.303,0,0,0,0,0,0,0,0,0,0,0,0,-0.264,-0.049,0.002,2.727,Pesticides,5
138.01,11.501,1,1,0,0,0,0,1,16.7,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.688,0.722,0,0,0,2.126,1.758,4,12.8642,0.417,0.341,-1.033,7.222,7.414,0,0,0,0,0,0,0,0,0,0,0,0,0.492,-1.198,1.436,12.91399506,Pesticides,5
243.24,9.73,8,1,1,1,0,0,2,36,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,864,3.482,1.754,4.095,1.048,1.215,3.223,1.1,10.791,4.0527,0.619,0.019,-1.457,4.702,6.82,0,0,0,0,0,0,0,0,0,0,0,0,-0.586,1.295,1.678,4.795,Pesticides,5
380.78,19.039,1,1,0,0,0,2,5,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,4.385,1.669,5.406,1.456,2.649,2.802,1.075,12,8.093,0.958,0.023,-1.4,6.923,7.397,1,0,0,0,0,0,0,0,0,0,0,0,-0.299,2.358,5.559,5.363,Pesticides,5
249.1,9.964,7,1,0,0,0,2,2,40,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,961,2.499,2.071,2.217,0.791,0.996,3.483,0.24,11.094,2.7485,0.77,0.015,-1.439,4.008,7.477,0,0,0,0,0,0,0,0,0,0,1,2,-0.134,2.927,8.566,10.036,Pesticides,5
396.42,9.219,8,2,2,1,5,0,1,37.2,4.7,4.7,2,2,0,1,0,0,0,0,70.073,0,0,0,0,0,4884,6.217,1.411,4.599,2.377,1.22,3.401,0.814,15.0414,3.2582,1.224,0.01,-2.703,4.035,8.513,4,0,0,0,0,0,0,0,0,0,0,0,-0.608,3.548,12.585,24.258,Pesticides,5
305.37,7.448,9,3,3,0,0,0,0,36.6,7.3,9.8,2,2,0,1,0,0,0,0,62.173,0,0,0,0,0,4250,2.796,1.323,3.87,1.301,0.965,3.715,0.708,13.0829,2.6878,0.876,0.011,-2.028,3.89,7.478,3,0,0,1,0,0,0,1,0,1,0,0,0.393,0.981,0.963,1.197,Pesticides,5
