No.,MW,AMW,nBM,nDB,nN,nS,nF,nCL,nHM,C%,N%,O%,X%,nCIC,nCIR,Rbrid,nR05,nR09,nR10,D/Dtr03,D/Dtr04,D/Dtr07,D/Dtr08,D/Dtr09,D/Dtr11,D/Dtr12,BLI,CENT,ICR,Wap,MAXDN,LOC,X5v,Yindex,IC1,CIC1,CIC5,Chi_D/Dt,J_D/Dt,J_Dz(Z),SpPosA_Dz(e),SM1_Dz(e),ChiA_Dz(p),SpMax_B(m),SpMax_B(s),ATSC1m,ATSC1p,GATS7m,GATS8m,GATS6e,GATS7p,GATS7s,GATS8s,SpMax2_Bh(m),P_VSA_LogP_1,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_8,P_VSA_v_3,P_VSA_v_4,P_VSA_s_1,SpDiam_EA(bo),SpMax_AEA(dm),SM13_EA(dm),SM09_AEA(dm),Eig02_EA(dm),nCq,nCrs,nCrt,nR=Cs,nR=Ct,nRCOOR,nArOH,nOHs,nROR,nArOR,nArX,C-005,C-006,C-011,C-019,C-026,C-028,C-034,H-046,H-048,H-049,H-051,H-052,H-053,O-060,O-061,N-075,F-083,SdCH2,SssCH2,StCH,StsC,SdssC,SaasC,SaaaC,SdNH,SsssN,StN,SaaNH,SaaO,SdsssP,SdS,SssS,SddssS,SsBr,NssssC,NsNH2,NdsN,CATS2D_04_DD,CATS2D_05_DD,CATS2D_07_DD,CATS2D_02_DA,CATS2D_04_DA,CATS2D_07_DA,CATS2D_01_DN,CATS2D_02_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_05_AN,CATS2D_01_AL,CATS2D_02_AL,CATS2D_03_AL,CATS2D_06_AL,CATS2D_03_PL,CATS2D_05_PL,CATS2D_06_PL,CATS2D_08_PL,CATS2D_03_NL,CATS2D_06_NL,CATS2D_09_NL,CATS2D_03_LL,CATS2D_08_LL,T(N..S),T(N..P),T(N..Cl),T(N..Br),T(N..I),T(O..F),T(O..Cl),T(O..Br),T(S..S),T(S..P),T(S..Cl),T(S..Br),T(P..F),T(P..Cl),T(P..Br),T(F..Cl),T(F..Br),T(F..I),T(Cl..Cl),T(Cl..Br),T(Cl..I),T(Br..Br),F02[C-P],F02[C-Si],F02[N-N],F02[N-S],F02[O-S],F03[C-Si],F03[C-X],F03[N-O],F03[O-F],F03[O-X],F03[Cl-Cl],F04[N-N],F04[N-O],F04[O-O],F04[O-S],F04[O-Cl],F05[N-N],F05[N-F],F05[O-S],F05[O-F],F05[O-Cl],F06[C-X],F06[N-F],F06[O-F],F06[O-Cl],F07[N-N],F07[N-O],F07[O-S],F07[O-F],F08[C-S],F08[C-Cl],F08[N-N],F08[O-F],F09[O-O],F09[O-F],F09[O-X],F10[N-N],F10[N-O],F10[O-O],MLOGP2,ALOGP2,BLTF96,Class
110,866.22,6.369,7,7,1,0,0,0,0,33.8,0.7,10.3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1.032,10247,3.601,107952,3.22,1.082,5.814,0.577,3.389,3.698,0.493,1.857,29.2462,2.1602,8.267,1.524,0.002,3.682,7.445,33.86,13.934,0.928,1.031,1.06,1.014,0.814,0.902,3.82,110.018,18.534,0,0,212.418,0,0,6.255,3.907,10.041,1.746,1.674,0,13,4,8,2,1,0,4,5,0,0,2,0,0,1,0,0,0,31,1,0,0,5,3,2,0,0,0,0,1.008,0,0,-0.396,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,3,5,4,0,9,0,3,4,1,3,3,2,3,0,0,12,13,18,0,2,0,0,0,0,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,5,1.107,26.118,-2.28,Antibacterial
111,493.7,6.583,11,5,1,0,0,0,0,40,1.3,6.7,0,4,7,2,1,1,0,0,0,0,0,92.168,126.836,0,0.996,2398,2.706,49933,2.512,0.931,4.929,0.748,3.662,2.567,0.467,3.289,25.6526,1.9769,4.779,0.863,0.006,3.822,7.435,17.579,7.943,1.075,1.242,1.172,1.067,1.237,1.516,3.815,35.301,0,0,0,162.225,0,0,7.016,4.273,11.693,0.458,1.907,1,5,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,3,9,0,1,0,0,0,4.241,1.8,0,0,-0.084,1.087,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,3,0,8,0,1,0,1,0,1,0,0,0,0,5,5,11,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.199,12.438,-4.36,Antibacterial
112,451.66,6.452,10,4,1,0,0,0,0,40,1.4,5.7,0,4,7,2,1,1,0,0,0,0,0,84.159,112.78,0,1.005,1853,2.694,41152,2.504,0.648,4.637,0.725,3.586,2.543,0.432,3.412,24.5663,1.8747,4.666,0.753,0.007,3.816,7.427,16.764,7.454,0.999,1.146,1.253,1.004,1.134,1.25,3.814,26.476,0,0,0,146.208,0,0,7.01,4.262,8.374,0.314,1.023,1,5,5,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0,10,0,0,0,9,0,0,0,0,0,4.206,1.881,0,0,0.455,1.106,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.872,9.907,-4.06,Antibacterial
113,1025.42,6.409,6,6,0,0,0,0,0,33.8,0,11.3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1.041,13748,4.01,293448,3.128,0.752,7.155,0.33,3.018,4.304,1.432,1.646,20.8527,1.3741,10.662,1.694,0.001,3.659,7.435,40.202,16.818,1.005,1.015,0.923,1.102,0.975,1.011,3.849,105.902,23.542,0,0,212.021,0,0,6.13,3.895,0,1.879,1.674,0,18,4,8,0,2,0,6,6,0,0,0,0,0,0,0,0,0,28,2,0,0,14,4,2,0,0,0,0,1.335,0,0,-1.384,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,10,0,0,10,0,4,0,2,0,4,0,0,0,0,26,16,24,0,0,0,0,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,1.251,24.151,-2.34,Antibacterial
114,482.52,7.91,18,1,0,0,0,0,0,42.6,0,14.8,0,5,11,3,0,0,3,0,0,0,0,0,0,0,0.858,2058,2.661,95512,2.82,0.886,3.779,0.63,3.73,2.2,0.312,3.555,23.107,1.9942,4.121,1.169,0.006,4.088,7.433,11.882,6.289,0.958,1.189,1.048,1.025,0.933,1.066,3.886,39.417,0,0,0,130.793,0,0,7.797,3.793,0,0.487,1.151,0,5,0,0,0,0,1,3,1,2,0,2,0,0,0,4,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,-0.607,3.229,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,2,0,1,0,0,4,2,2,0,0,0,10,14,7,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1.1,6.459,-2.28,Antibacterial
115,494.53,7.976,19,2,0,0,0,0,0,43.5,0,14.5,0,5,11,3,1,0,3,0,0,0,0,0,0,0,0.851,2242,2.838,102496,2.726,0.996,3.715,0.61,3.831,2.124,0.262,3.405,22.7005,1.9706,4.303,1.169,0.006,4.089,7.433,11.799,6.333,1.044,1.139,1.08,1.028,1.073,1.018,3.896,30.591,0,0,0,147.211,0,0,7.797,3.794,0,0.515,1.151,0,4,0,1,0,0,1,3,1,2,0,2,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3.759,0,0,0,-0.643,2.859,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,3,0,1,0,0,4,2,2,0,0,0,9,15,9,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1.383,6.796,-2.39,Antibacterial
116,341.85,8.996,13,2,3,1,0,1,2,36.8,7.9,7.9,2.6,3,4,1,0,0,1,0,0,70.577,0,0,0,0,1.096,600,2.431,7832,4.487,0.797,3.189,0.844,3.542,1.706,0.316,2.574,15.4437,2.8668,3.159,0.89,0.013,4.732,7.715,9.121,3.745,0.715,0.662,1.088,1.106,0.249,0.329,3.979,0,44.733,0,39.919,115.147,0,5.807,7.891,4.745,0,-0.833,0.4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,3.247,0,0,0,0.456,1.136,0,1.517,0,0,0,0,0,0,-3.57,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,0,0,0,1,4,11,0,0,0,0,0,0,0,0,5,0,9,0,20,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.574,2.621,-2.46,Antibacterial
117,478.69,6.557,7,7,2,0,0,0,0,39.7,2.7,5.5,0,5,7,14,3,2,0,0,0,0,0,153.745,0,103.941,1.037,1883,2.757,130770,2.082,0.729,5.708,0.494,3.38,2.81,0.322,4.249,27.6187,1.4515,5.384,0.816,0.005,3.81,7.443,17.22,7.669,0.931,1.059,0.881,0.988,1.125,1.393,3.885,17.65,0,0,0,109.978,0,0,6.599,3.88,0,0.564,1.058,0,3,8,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,5.733,0,0,-1.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,5,0,0,0,1,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,8.829,16.996,-3.92,Antibacterial
118,257.32,7.568,12,2,3,0,0,0,0,41.2,8.8,5.9,0,3,4,1,2,1,0,0,0,0,0,70.049,0,0,0.891,397,2.405,5236,1.901,0.868,1.506,0.814,3.746,1.341,0.28,2.41,12.6522,2.0499,3.113,0.645,0.014,3.939,7.43,6.822,2.915,0.995,0.993,1.228,0.995,1.15,1.183,3.772,17.222,18.301,0,0,81.167,0,0,7.492,3.904,9.854,-1.379,1.454,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0.059,1.071,2.175,0,0,0,3.213,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,3,0,2,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.959,7.299,-2.85,Antibacterial
119,468.69,6.334,9,9,0,0,0,0,0,39.2,0,6.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.068,2488,3.517,7856,1.971,3.575,2.094,0.645,3.225,2.984,0.365,1.138,19.34,2.4613,7.555,0.803,0.004,3.587,7.439,17.064,7.887,0.983,1.025,1.068,1.018,0.948,1.029,3.782,35.301,0,0,0,180.368,0,0,5.892,3.869,10.488,0.149,1.727,0,1,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,0,1,2,1,0,1,0,0,0,0,2.111,0,0,-0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,7,8,6,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.89,30.671,-4.44,Antibacterial
120,486.71,6.321,5,5,0,0,0,0,0,37.7,0,7.8,0,4,12,6,1,1,0,0,0,0,0,81.332,0,0,1.041,1475,1.878,75295,2.846,0.671,4.309,0.691,3.204,3.063,0.536,3.732,28.3629,1.9241,4.668,0.908,0.005,3.949,7.429,19.024,8.505,1.098,1.111,0.974,1.159,1.061,1.267,3.787,61.776,0,0,0,113.986,0,0,7.006,4.039,7.303,0.291,1.151,0,8,5,4,4,0,0,1,2,0,0,0,0,0,2,0,0,0,29,0,0,0,2,3,0,0,0,0,0,3.356,0,0,1.842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,5,0,0,0,1,2,0,0,0,0,0,9,10,7,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.473,19.169,-4.39,Antibacterial
121,809.89,7.713,15,3,1,0,0,0,0,39,1,15.2,0,10,50,8,1,1,7,0,0,0,0,170.82,0,164.228,0.893,8260,3.674,5414126,2.846,0.657,7.454,0.251,3.691,3.023,0.353,3.903,23.7719,1.0342,7.661,1.626,0.002,4.083,7.43,22.038,10.964,0.985,1.031,0.941,1.041,1.07,1.144,3.947,37.359,47.084,0,0,127.163,0,0,7.631,4.027,2.957,1.971,1.392,0,16,0,1,1,0,2,3,7,2,0,1,2,0,1,4,0,0,0,4,0,0,10,9,2,0,0,0,0,2.181,0,0,-1.672,0.605,0,0,1.588,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,7,5,0,6,0,5,2,5,4,2,4,8,0,0,22,12,16,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,5,0.019,0.153,-1.27,Antibacterial
122,1317.69,6.827,10,10,2,0,0,0,0,34.7,1,12.4,0,10,22,5,1,0,1,0,0,0,0,0,0,0,0.977,31049,4.001,8439968,3.072,0.916,11.909,0.244,3.433,4.16,0.511,2.552,23.6619,1.0423,10.753,1.973,0.001,3.932,7.813,46.716,20.173,1.024,1.056,1,1.231,0.859,0.997,3.934,133.339,65.618,50.747,0,227.915,0,0,6.824,4.315,12.546,2.312,2.186,1,24,9,5,4,0,0,4,12,0,0,2,1,2,0,0,0,0,24,5,0,0,25,0,1,2,0,0,0,0.322,0,0,-1.442,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,5,0,4,2,7,4,8,13,10,5,3,0,0,29,23,37,0,0,0,0,0,0,0,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,14,0.191,25.291,-1.02,Antibacterial
123,318.25,9.644,11,5,0,0,0,0,0,45.5,0,24.2,0,3,6,2,0,0,2,0,0,0,0,0,0,0,0.767,587,2.442,11349,2.766,1.112,1.534,0.887,3.923,1.122,0.288,3.129,19.5589,2.4708,3.095,1.09,0.011,4.008,7.441,3.584,3.128,1.233,1.261,0.915,1.107,1.113,1.112,3.702,19.708,0,0,0,82.426,0,0,7.447,3.894,0,-0.823,1.216,0,0,0,3,0,0,1,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,-3.871,-1.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,0,2,0,1,2,2,3,4,2,1,0,0,9,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.494,0.96,-1.99,Antibacterial
124,472.77,5.984,5,5,0,0,0,0,0,41.8,0,2.5,0,9,45,8,2,2,3,24.918,17.494,68.986,38.849,89.893,166.171,59.329,1.061,1843,2.092,404791,3.815,0.548,17.068,0.748,3.094,3.21,0.358,8.486,36.4885,1.5317,3.921,0.401,0.008,4.539,6.323,20.576,9.434,0.951,0.819,0.647,0.977,1.184,1.933,3.872,NaN,NaN,NaN,NaN,120.108,0,0,10.024,7.425,0,0.694,0,0,9,10,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,8.344,0,0,5.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.453,NaN,-6.73,Antibacterial
125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Antibacterial
126,477.6,7.236,15,9,1,0,0,0,0,42.4,1.5,9.1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0.922,2412,3.372,23879,2.404,0.886,2.251,0.437,3.48,2.565,0.644,1.461,13.5167,1.7369,6.13,0.962,0.004,3.851,7.815,13.731,6.671,1.137,0.806,0.746,1.203,0.681,0.468,3.913,60.679,0,50.747,0,180.68,0,0,7.025,3.802,12.452,0.289,1.545,0,2,0,5,6,0,0,0,3,0,0,1,1,0,1,1,0,0,15,0,0,0,2,0,0,2,0,0,0,1.111,0,0,5.996,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,9,14,8,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.367,31.73,-5.03,Antibacterial
127,443.72,9.86,14,2,0,0,0,3,3,44.4,0,11.1,6.7,3,6,2,0,0,0,0,0,54.55,0,0,192.994,0,0.942,982,2.262,18776,2.383,1.146,2.432,0.928,3.409,2.083,0.528,3.069,23.0196,2.8001,3.343,1.052,0.008,4.158,7.433,4.972,4.112,0.822,1.096,1.182,1.101,0.856,1.13,4.037,46.184,0,117.446,0,227.701,0,0,7.509,3.855,0,-0.262,0.86,0,0,0,1,1,0,1,0,0,2,3,1,0,0,0,8,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0.052,1.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,6,11,4,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,15.302,50.047,-4.71,Antibacterial
128,521.61,7.56,19,2,1,0,0,0,0,42,1.4,11.6,0,5,11,3,0,0,3,0,0,0,0,0,0,0,0.874,2604,2.868,120843,2.47,0.987,4.18,0.604,3.825,2.283,0.489,3.324,23.2694,1.9655,4.484,1.135,0.005,4.089,7.433,14.238,6.914,0.967,1.131,1.064,0.986,1.016,1.077,3.895,47.384,0,0,0,164.004,0,0,7.797,3.793,0.054,0.515,1.151,0,5,0,1,0,0,1,2,1,2,0,4,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3.789,0,0,0,-0.602,3.359,0.663,0,1.748,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,1,0,1,4,2,3,1,0,0,10,14,11,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,2.464,10.792,-2.72,Antibacterial
129,400.61,6.163,4,4,0,0,0,0,0,38.5,0,6.2,0,4,7,2,3,0,0,0,0,0,72.811,0,209.577,0,1.055,1152,2.682,32036,2.294,1.114,5.53,0.718,3.064,2.958,0.673,2.919,18.6822,1.8042,4.37,0.686,0.007,3.76,7.439,16.055,7.387,0.921,0.932,0.911,0.91,1.036,1.127,3.839,44.126,0,0,0,101.214,0,0,6.336,4.022,10.488,-0.358,1.151,1,7,6,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,18,0,1,3,10,0,0,0,0,0,0,4.785,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,8,9,6,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.036,11.478,-4.08,Antibacterial
130,402.63,6.009,4,4,0,0,0,0,0,37.3,0,6,0,3,6,2,2,0,0,0,0,0,77.205,0,224.757,0,1.084,1239,2.755,19601,2.343,1.628,4.925,0.774,2.999,3.067,0.683,2.56,19.8377,1.9548,4.815,0.686,0.008,3.747,7.439,16.582,7.556,0.911,1.085,0.985,0.912,1.016,1.401,3.796,44.126,0,0,0,103.749,0,0,6.306,4.014,10.488,-0.447,0.68,1,5,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,1,3,8,0,0,0,0,0,0,4.916,0,0,1.777,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,6,0,0,0,0,1,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.036,13.863,-4.08,Antibacterial
131,368.67,5.503,2,2,2,0,0,0,0,37.3,3,0,0,5,15,4,2,2,0,0,0,0,0,122.51,0,0,1.182,617,2.745,65789,0.606,0,6.056,0.494,2.469,3.597,1.343,4.914,25.3893,1.3592,4.653,0.244,0.008,3.547,4.242,17.694,7.38,1.055,0.88,1.168,1.061,1.254,0.757,3.873,0,0,0,0,69.996,0,0,5.852,3.3,0,0.031,0.4,0,13,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,6,2,0,0,0,0,0,18.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.987,21.461,-5.64,Antibacterial
132,425.52,7.337,11,5,1,0,0,0,0,41.4,1.7,10.3,0,4,7,4,0,0,2,0,0,0,0,0,0,0,0.932,1452,2.792,30003,3.042,0.824,4.741,0.53,3.871,1.987,0.323,2.142,14.5687,1.5743,5.115,0.962,0.006,3.857,7.479,12.201,5.961,0.958,0.976,0.975,0.881,1.078,1.302,3.915,8.825,0,0,0,97.58,0,0,7.195,4.089,8.374,-0.098,1.437,2,4,2,2,1,0,2,0,0,0,0,0,0,0,0,3,0,0,15,0,0,2,0,0,0,0,0,0,4.234,4.227,0,0,-0.603,-1.894,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,1,1,1,4,0,0,0,0,0,1,1,0,0,0,4,6,6,0,0,0,0,1,1,2,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.714,9.463,-4.04,Antibacterial
